timestep,true_position,predicted_position,trajectory_error,path_error,nees,train_samples,test_id
332.0,[19686.48088182  3468.15495455   332.        ],[19237.1485509   3725.74337376   330.        ],[-449.33233092  257.58841921   -2.        ],[-288.72519838 -154.22490466  -42.        ],1.6257332452848399,500,19
368.0,[19710.60010483  3380.49124115   368.        ],[19071.12926046  4149.3327351    370.        ],[-639.47084437  768.84149395    2.        ],[-312.84442138  -66.56119126  -78.        ],4.788007754161708,500,19
418.0,[19580.72736557  3839.69410185   418.        ],[18859.5915638   4688.73949066   420.        ],[-721.13580176  849.04538881    2.        ],[-343.57881466 -113.95072809  -88.        ],5.892026619860411,500,19
477.0,[19417.45877907  4353.20146765   477.        ],[18605.52277027  5345.30115103   480.        ],[-811.9360088   992.09968338    3.        ],[-388.41293591  -96.61831803  -97.        ],7.575588470616726,500,19
737.0,[18591.83922235  6399.24896094   737.        ],[17567.14393467  8234.11283825   740.        ],[-1024.69528768  1834.86387731     3.        ],[-317.70591526 -169.80035507 -177.        ],16.986594345705363,500,19
787.0,[18463.82180794  6795.99969989   787.        ],[17387.84125175  8764.88291067   790.        ],[-1075.98055619  1968.88321078     3.        ],[-352.19568625 -118.43951682 -187.        ],19.482806237130053,500,19
846.0,[18293.13192206  7272.12977486   846.        ],[17182.74201022  9388.52894851   850.        ],[-1110.38991184  2116.39917365     4.        ],[-341.56635261 -144.88276814 -206.        ],21.977510634884815,500,19
0.0,[ 344.90488898 7200.21915975    0.        ],[ 344.90488898 7200.21915975    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,20
101.0,[1149.18820996 7464.71246649  101.        ],[1289.81768896 7597.01473793  100.        ],[140.629479   132.30227144  -1.        ],[-37.74091942  57.61315396 -21.        ],0.1588020242906806,500,20
257.0,[2669.62692171 7971.580973    257.        ],[2665.11220136 8157.17022408  260.        ],[ -4.51472035 185.58925108   3.        ],[-92.61478542 150.78086737  -7.        ],0.19477112995712512,500,20
301.0,[2742.91225315 7990.80340738  301.        ],[3022.5477265  8296.89367274  300.        ],[279.63547335 306.09026535  -1.        ],[-77.80005179 166.3668167  -41.        ],0.6683434872540229,500,20
360.0,[3230.67715531 8149.59941639  360.        ],[3570.42614633 8506.57404548  360.        ],[339.74899103 356.97462909   0.        ],[-117.227354    182.43641418  -50.        ],0.8950023089377105,500,20
510.0,[4442.20428011 8570.00805995  510.        ],[4936.06795747 9006.2179227   510.        ],[493.86367736 436.20986274   0.        ],[-49.66544825 241.44416529 -60.        ],1.3563078089969387,500,20
682.0,[5835.1821749  8977.48546099  682.        ],[6531.21558234 9527.43920421  680.        ],[696.03340744 549.95374322  -2.        ],[-71.73318138 309.53752071 -82.        ],2.0972209751976645,500,20
720.0,[6149.47420391 9066.92464835  720.        ],[6923.4908329  9643.42039577  720.        ],[774.01662899 576.49574742   0.        ],[-102.0882922   311.35170264  -90.        ],2.3862669083748553,500,20
866.0,[7575.105816   9471.50473179  866.        ],[ 8363.10651192 10041.75815374   870.        ],[788.00069592 570.25342195   4.        ],[-69.64854869 337.50899277 -86.        ],2.4338004149869716,500,20
0.0,[10068.84794225 15049.25297767     0.        ],[10068.84794225 15049.25297767     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,58,21
610.0,[ 7586.42329756 10264.23939694   610.        ],[ 7409.71802762 10194.14880789   610.        ],[-176.70526994  -70.09058906    0.        ],[-78.44124897  80.50911655 -20.        ],0.12870429404009334,58,21
740.0,[6909.04419608 9300.00762005  740.        ],[6752.83637794 9222.66414796  740.        ],[-156.20781815  -77.34347209    0.        ],[-53.15816899  71.42418082 -20.        ],0.10482062071595256,58,21
823.0,[6649.11318508 8927.17867615  823.        ],[6334.03816861 8628.9662997   820.        ],[-315.07501648 -298.21237645   -3.        ],[-52.05880589  72.71410983 -53.        ],0.6329967382166097,58,21
911.0,[6180.08706387 8251.50172109  911.        ],[5850.44784553 7961.99983471  910.        ],[-329.63921834 -289.50188637   -1.        ],[-59.43486139  81.01567667 -51.        ],0.6329137953120564,58,21
1103.0,[5173.57333462 6818.84792174 1103.        ],[4790.9549817  6545.20753059 1100.        ],[-382.61835292 -273.64039115   -3.        ],[-99.3220013  100.59102823 -53.        ],0.6983251201862162,58,21
1191.0,[4675.6041458  6154.12474765 1191.        ],[4275.90091126 5870.29783105 1190.        ],[-399.70323454 -283.8269166    -1.        ],[-113.11549566   90.99640841  -51.        ],0.7490368454560425,58,21
1282.0,[4130.69523837 5519.24163139 1282.        ],[3759.34092675 5197.78910865 1280.        ],[-371.35431162 -321.45252274   -2.        ],[-84.43814039  51.69292063 -52.        ],0.7382822552806463,58,21
1350.0,[3473.35364523 4856.29368392 1350.        ],[3358.08689617 4675.2955478  1350.        ],[-115.26674906 -180.99813612    0.        ],[ -0.79753    -31.76158512 -20.        ],0.13986566920915866,58,21
1473.0,[2849.22236685 4305.88276016 1473.        ],[2682.15907839 3788.80897447 1470.        ],[-167.06328847 -517.07378568   -3.        ],[167.97127909 -76.27569082 -63.        ],0.9171963423430965,58,21
0.0,[781.64835785 889.30908717   0.        ],[781.64835785 889.30908717   0.        ],[0. 0. 0.],[0. 0. 0.],0.0,312,22
111.0,[1732.87340668 1720.4233241   111.        ],[1738.16385372 1759.31048748  110.        ],[ 5.29044704 38.88716337 -1.        ],[ 5.29044704 38.88716337 -1.        ],0.006196674929525538,312,22
357.0,[4269.65906938 4061.70865399  357.        ],[3819.50699649 3814.1081574   360.        ],[-450.15207288 -247.60049659    3.        ],[-135.91413175   93.89746603   43.        ],1.1213322835219388,312,22
481.0,[4815.12457426 4649.94238888  481.        ],[4736.92193225 4844.29373381  480.        ],[-78.20264202 194.35134493  -1.        ],[-151.88052827  107.56989276  -11.        ],0.1624989168382132,312,22
569.0,[5491.20494835 5388.40569832  569.        ],[5383.12090133 5642.61774364  570.        ],[-108.08404701  254.21204532    1.        ],[-178.73551616  163.57092967   -9.        ],0.27115704144139857,312,22
729.0,[6729.07768597 6713.28043067  729.        ],[6476.43925053 7168.6437834   730.        ],[-252.63843544  455.36335273    1.        ],[-384.03718213  258.33885655  -19.        ],0.8931432172471906,312,22
850.0,[7641.89751047 7685.37027785  850.        ],[7215.8961276  8373.08088083  850.        ],[-426.00138287  687.71060298    0.        ],[-602.75950362  382.66720725  -30.        ],2.065399657941393,312,22
949.0,[8394.04620327 8480.85266061  949.        ],[7766.73390161 9418.01236078  950.        ],[-627.31230166  937.15970016    1.        ],[-895.35895998  408.85001843  -49.        ],3.8854991992251033,312,22
1008.0,[8851.19824546 8955.20434374 1008.        ],[ 8069.75701146 10065.58328631  1010.        ],[-781.441234   1110.37894257    2.        ],[-1084.46434385   462.80801704   -58.        ],5.536743877562814,312,22
1211.0,[10353.08370874 10555.64959667  1211.        ],[ 8938.54391518 12291.89467717  1210.        ],[-1.41453979e+03  1.73624508e+03 -1.00000000e+00],[-1780.55643415   724.40287507   -91.        ],14.351600409040858,312,22
0.0,[936.93904751 743.95135885   0.        ],[936.93904751 743.95135885   0.        ],[0. 0. 0.],[0. 0. 0.],0.0,51,23
169.0,[2039.92966879 1349.54085266  169.        ],[2450.62898798 1550.28397242  170.        ],[410.6993192  200.74311977   1.        ],[-21.537495   -36.33650516 -49.        ],0.34660455721618516,51,23
409.0,[4099.89684592 2442.07433831  409.        ],[3500.66476648 1987.1503194   410.        ],[-599.23207943 -454.92401891    1.        ],[  98.51024177 -113.23066436  201.        ],81.42563119886866,51,23
530.0,[5109.00802996 2979.20053555  530.        ],[3618.54660562 1991.54380387  530.        ],[-1490.46142433  -987.65673168     0.        ],[106.46796891 -93.5182125  200.        ],11.789055457410532,51,23
669.0,[6573.23039886 3908.80911201  669.        ],[4710.59188719 2599.12942955  670.        ],[-1.86263851e+03 -1.30967968e+03  1.00000000e+00],[ 159.00650013 -181.44148149  241.        ],1.5863464066857165,51,23
738.0,[7133.90956749 4300.01734238  738.        ],[5299.42271876 2932.1475693   740.        ],[-1834.48684873 -1367.86977307     2.        ],[ 190.67907325 -242.7183402   242.        ],2.8341302678691807,51,23
769.0,[7053.75953412 4245.2050541   769.        ],[5551.35378809 3071.65666946  770.        ],[-1.50240575e+03 -1.17354838e+03  1.00000000e+00],[ 270.82910662 -187.90605192  211.        ],2.0446159171786387,51,23
1140.0,[10027.28866569  6230.43229286  1140.        ],[8677.92524254 4819.72649636 1140.        ],[-1349.36342315 -1410.70579651     0.        ],[ 254.24471421 -505.84432644  190.        ],2.079189999536478,51,23
1261.0,[11021.74278344  6878.76410617  1261.        ],[9695.4150893  5388.07297845 1260.        ],[-1.32632769e+03 -1.49069113e+03 -1.00000000e+00],[-449.0897563  -986.47527788   99.        ],2.172383234882674,51,23
1358.0,[12092.2652199   7730.60034337  1358.        ],[10572.65302714  5892.28882829  1360.        ],[-1519.61219276 -1838.31151509     2.        ],[-1519.61219276 -1838.31151509     2.        ],0.213924796802417,51,23
0.0,[ 859.75753389 7814.01930823    0.        ],[ 859.75753389 7814.01930823    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,302,24
89.0,[1514.50167224 8018.39244476   89.        ],[1676.7718456  8068.12867913   90.        ],[162.27017336  49.73623437   1.        ],[-17.00989072  -7.72935762 -19.        ],0.1148750724938819,302,24
158.0,[2002.82317186 8142.94173286  158.        ],[2297.11756231 8272.06834699  160.        ],[294.29439046 129.12661414   2.        ],[ 29.08671622  41.30018148 -28.        ],0.4140495979472056,302,24
369.0,[3467.7876707  8529.14197196  369.        ],[4167.69047316 8871.533582    370.        ],[699.90280246 342.39161003   1.        ],[-15.16663006 123.57622301 -79.        ],2.428573034272002,302,24
458.0,[4071.51037576 8687.55700494  458.        ],[4988.89545247 9095.12668209  460.        ],[917.38507671 407.56967716   2.        ],[ -82.57503717  131.05128014 -108.        ],3.9524798124023373,302,24
526.0,[4539.60883455 8807.52007497  526.        ],[5649.26799422 9251.08518548  530.        ],[1109.65915967  443.56511051    4.        ],[ -10.52169634  166.5372359  -116.        ],5.403672633177271,302,24
729.0,[5900.67514198 9167.4214169   729.        ],[7626.44888625 9616.957597    730.        ],[1.72577374e+03 4.49536180e+02 1.00000000e+00],[ -57.09627363  125.5371001  -179.        ],11.392195536509211,302,24
887.0,[6978.61887783 9449.1687324   887.        ],[9181.412792  9821.2664496  890.       ],[2202.79391417  372.0977172     3.        ],[ -42.30917619   53.20112124 -227.        ],17.055825519100633,302,24
990.0,[7732.80842795 9644.8099278   990.        ],[10186.2857981   9886.31525147   990.        ],[2453.47737015  241.50532367    0.        ],[  -9.01744249  -12.65047353 -250.        ],20.048980536081924,302,24
0.0,[ 805.39651589 9871.62402669    0.        ],[ 805.39651589 9871.62402669    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,54,25
119.0,[ 1241.95445228 10017.50571922   119.        ],[ 2054.06284094 10136.93678753   120.        ],[812.10838866 119.43106832   1.        ],[-14.23224022 -56.52667123 -79.        ],2.206137377908143,54,25
310.0,[ 1842.52310511 10217.73216536   310.        ],[ 3902.04463904 10530.66812496   310.        ],[2059.52153393  312.9359596     0.        ],[   7.62757443 -124.31201981 -210.        ],11.536374508902977,54,25
631.0,[ 2961.28398759 10582.66875695   631.        ],[ 6598.76569107 11019.34055635   630.        ],[ 3.63748170e+03  4.36671799e+02 -1.00000000e+00],[  85.32923983 -233.46964107 -411.        ],29.067235241450756,54,25
672.0,[ 3110.26657277 10635.7596025    672.        ],[ 6904.70177547 11052.46429316   670.        ],[ 3.79443520e+03  4.16704691e+02 -2.00000000e+00],[  33.025781   -265.94587877 -442.        ],30.78547516453671,54,25
729.0,[ 3365.37373917 10727.31088849   729.        ],[ 7354.47270584 11085.85070875   730.        ],[3.98909897e+03 3.58539820e+02 1.00000000e+00],[  65.69200236 -296.20080778 -469.        ],32.831134367532,54,25
1041.0,[ 4491.55592102 11081.40388794  1041.        ],[ 9437.52474255 10860.07979291  1040.        ],[ 4.94596882e+03 -2.21324095e+02 -1.00000000e+00],[  47.6691451  -418.69017881 -661.        ],44.35432302246865,54,25
1090.0,[ 4680.05692543 11141.18756109  1090.        ],[ 9741.67540145 10750.06183034  1090.        ],[5061.61847602 -391.12573074    0.        ],[ 123.10544687 -425.23994153 -680.        ],45.02423233717518,54,25
1330.0,[ 5629.24111693 11344.37218981  1330.        ],[11151.5225605   9875.17631376  1330.        ],[ 5522.28144357 -1469.19587605     0.        ],[  99.26894427 -454.71039056 -810.        ],46.01472591421914,54,25
30.0,[2162.38110866 1101.10592235   30.        ],[2148.84079756 1406.22082174   30.        ],[-13.5403111  305.11489939   0.        ],[  0.   0. -30.],0.38686077704705907,500,26
170.0,[2087.24045237 2435.61551416  170.        ],[2082.3400413 2770.3794859  170.       ],[ -4.90041107 334.76397174   0.        ],[ 10.69271358  39.52093353 -30.        ],0.4661529066000572,500,26
370.0,[2036.03348661 4353.60144512  370.        ],[1982.17567702 4810.17337397  370.        ],[-53.85780959 456.57192885   0.        ],[-30.39855966 -51.21994423 -50.        ],1.0161493129363435,500,26
486.0,[1947.34895894 5595.4678085   486.        ],[1911.12357178 5989.49045477  490.        ],[-36.22538717 394.02264627   4.        ],[ -9.45834026   8.2431956  -36.        ],0.7767678467596842,500,26
538.0,[1921.74547606 5958.86968874  538.        ],[1876.27492405 6470.85229477  540.        ],[-45.47055201 511.98260603   2.        ],[-10.62190428  30.62076603 -48.        ],1.279485053598844,500,26
636.0,[1859.77762619 6992.72197489  636.        ],[1809.52124283 7481.04918861  640.        ],[-50.25638336 488.32721372   4.        ],[-16.93287392 -26.61226282 -46.        ],1.0870287933707419,500,26
769.0,[1739.36704364 8116.66302283  769.        ],[1686.09831292 8823.09664222  770.        ],[-53.26873072 706.43361939   1.        ],[ 22.59332079  -5.42612623 -69.        ],2.162444075248486,500,26
898.0,[1595.95043301 9303.54002297  898.        ],[ 1493.82543458 10118.71178327   900.        ],[-102.12499843  815.17176029    2.        ],[ 25.01119648  10.40013469 -78.        ],2.8914587499483395,500,26
0.0,[939.90756727 126.74023601   0.        ],[939.90756727 126.74023601   0.        ],[0. 0. 0.],[0. 0. 0.],0.0,37,27
178.0,[2385.5766877   988.46637102  178.        ],[2298.09587243 1026.90949563  180.        ],[-87.48081527  38.44312462   2.        ],[-12.67667111  89.70958426  12.        ],0.035289077487940475,37,27
360.0,[3877.44339681 1695.07599862  360.        ],[3644.87168399 1925.60845322  360.        ],[-232.57171282  230.5324546     0.        ],[-152.82053513  282.65910355   10.        ],0.441955773861895,37,27
539.0,[5234.61352207 2633.98384036  539.        ],[5060.68470674 2859.4552278   540.        ],[-173.92881533  225.47138744    1.        ],[-173.92881533  225.47138744    1.        ],0.36471159703285544,37,27
728.0,[6660.9872641  3664.66569294  728.        ],[6543.87758462 3823.9305199   730.        ],[-117.10967948  159.26482696    2.        ],[-117.10967948  159.26482696    2.        ],0.185178927500324,37,27
1100.0,[9481.63762832 5799.31722856 1100.        ],[9360.20368159 5853.45087124 1100.        ],[-121.43394673   54.13364268    0.        ],[-44.38240117 113.36675165  10.        ],0.08891888745870796,37,27
1269.0,[10750.12322591  6810.36098916  1269.        ],[10631.31029549  6766.25557346  1270.        ],[-118.81293041  -44.1054157     1.        ],[-118.81293041  -44.1054157     1.        ],0.05232756200307336,37,27
0.0,[12863.15269365 13206.08760264     0.        ],[12863.15269365 13206.08760264     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,169,28
249.0,[10785.18886551 10681.26904278   249.        ],[11154.30271095 11035.45423676   250.        ],[369.11384544 354.18519398   1.        ],[ 17.7469387  -71.47378238  51.        ],1.0308942187283385,169,28
